playerid,total_spent_usd
4294853,4258.6
4294926,23469.32
4295311,12495.36
4295467,11819.64
4295660,6258.7
4295775,17839.03
4295963,2221.16
4296136,569.8
4296163,9607.8
4296402,1823.22
4297198,3520.6
4297538,1389.12
4297667,8067.86
4297689,1259.5
4298305,36630.45
4299566,7209.66
4299810,633.86
4300595,7147.04
4300836,11899.42
4302001,3499.6
4302066,4327.0199999999995
4302086,10517.69
4302440,21412.32
4303644,2257.22
4304240,9393.56
4304680,3145.04
4304723,3676.48
4304808,9028.52
4305159,15990.359999999999
4305261,2465.78
4305634,6849.9
4305744,38079.799999999996
4305771,1121.52
4305828,22724.43
4305911,10037.74
4306067,2178.32
4306121,719.6999999999999
4306187,6783.139999999999
4306588,5391.44
4306678,21151.56
4306721,2158.9
4307245,5243.44
4307255,19922.14
4307324,1599.3999999999999
4307493,6726.2
4307551,1093.64
4307688,11180.22
4307914,1813.32
4308237,5500.26
4308321,8664.22
4308557,4075.36
4308845,12875.26
4308990,1973.32
4309199,29703.38
4309233,1467.04
4309927,6606.7
4310047,10144.47
4310140,11399.119999999999
4310166,6264.12
4310213,1595.32
4310230,79.96
4310458,5044.5599999999995
4310508,11982.5
4310525,609.62
4310630,33023.229999999996
4311264,42708.78
4311340,2279.04
4311753,2091.1
4311791,12119.24
4311982,13145.94
4312019,0.0
4312032,527.78
4312106,7521.28
4312129,19276.92
4312140,7344.38
4312330,2274.94
4312746,12500.96
4313054,41942.56
4313345,9782.4
4313387,319.88
4313560,7446.08
4313980,5189.7
4314124,5561.94
4314186,11479.88
4314458,199.96
4314652,3922.22
4314765,22514.8
4315307,1697.1
4315423,18705.52
4315607,6852.3
4316100,7553.45
4316176,7090.78
4316181,4102.9
4316501,10815.85
4317261,881.8
4317352,6911.5599999999995
4317389,1953.1599999999999
4318073,1011.52
4318463,7039.7
4318478,18786.72
4318750,15517.14
4318758,10574.48
4319131,1879.24
4319191,8428.48
4319444,3163.34
4319542,13156.18
4319545,30115.51
4319631,9507.18
4319713,23377.239999999998
4320599,9611.2
4320938,3042.7799999999997
4321104,12601.039999999999
4321109,3044.56
4321387,6599.92
4321711,1705.1
4322364,10082.92
4322633,2737.14
4322888,3722.6
4323319,7663.0
4323433,13437.84
4323968,499.8
4324182,5815.3
4324698,11870.039999999999
4324893,3524.2799999999997
4324894,3995.16
4325211,19900.14
4325455,25399.44
4325703,5725.04
4325768,2818.7
4325832,15286.62
4325884,7805.599999999999
4326165,5261.34
4326183,4748.0599999999995
4326228,8192.72
4326258,12366.9
4326863,2751.9
4326986,10986.869999999999
4327459,0.0
4328083,10061.67
4328093,3558.62
4328396,2917.52
4328543,409.84
4328677,22364.94
4328747,15342.57
4328777,4234.22
4329417,4158.78
4329736,34644.06
4329868,5866.84
4329897,8467.869999999999
4329905,7416.599999999999
4329983,5454.42
4330070,189.92
4330123,9347.539999999999
4330501,12806.7
4330540,999.56
4330634,42340.53
4330754,1447.24
4330847,4575.95
4330938,13181.539999999999
4330951,4024.7599999999998
4330959,14300.59
4330972,9200.62
4331452,2131.06
4331487,6176.04
4331579,14813.42
4332458,3008.7999999999997
4332639,21585.56
4332886,11485.92
4332943,6789.599999999999
4332991,6809.62
4333258,1929.24
4333891,2611.14
4333899,413.82
4334137,1381.08
4334790,6763.22
4335710,17291.32
4336237,329.88
4336558,909.7
4336694,2365.62
4336830,3502.54
4337137,2938.7
4337195,17482.88
4337418,18484.06
4337765,3235.26
4337924,4345.15
4337988,15093.64
4338080,9542.24
4338348,393.76
4338432,7148.53
4338444,2199.38
4338583,1572.26
4338636,5673.9
4338812,12203.94
4338882,11694.58
4339272,1659.1399999999999
4339449,3043.62
4339466,1045.5
4339578,13685.0
4339626,3061.02
4339634,729.74
4339658,2113.36
4339682,17139.09
4339689,3596.56
4339736,3350.48
4339831,9491.62
4340022,9908.619999999999
4340188,3802.3599999999997
4340231,783.66
4340299,2873.16
4340420,2901.08
4340662,2359.24
4341081,5803.86
4341194,3010.7799999999997
4341252,275.74
4341449,8691.42
4341755,8800.78
4341757,9741.64
4341967,2212.9
4342036,1457.24
4342041,17642.21
4342391,20156.31
4343245,913.74
4343615,3440.46
4343714,349.86
4343730,19295.54
4343748,1321.44
4343901,1269.6
4343980,3570.5
4344220,2911.67
4344276,9767.539999999999
4344492,1213.58
4344604,5109.74
4344995,9787.82
4345018,4324.42
4345098,8213.08
4345194,1693.28
4345331,13863.52
4345381,49357.92
4345452,14274.58
4345599,539.84
4346070,3845.62
4346122,2986.62
4346172,11608.43
4346862,6754.18
4346967,12474.92
4347115,15067.28
4347250,5403.72
4347488,5987.64
4348184,22003.26
4348299,30288.28
4348384,15264.57
4348482,13580.94
4348568,10179.22
4348932,1605.5
4349140,6461.639999999999
4349175,4818.5199999999995
4349380,947.66
4349768,9025.22
4350268,8219.74
4350338,6069.94
4350598,3137.7599999999998
4350623,5752.66
4350647,6727.98
4350737,16826.76
4350851,9548.46
4350925,4946.26
4351122,3508.48
4351559,21628.2
4351836,11661.02
4351892,23762.37
4352106,7862.3
4352695,9149.34
4353261,389.86
4353303,2515.3
4353316,7107.76
4353470,2976.04
4353571,4652.62
4353724,5228.0
4353914,3174.94
4354088,5576.89
4354558,3794.62
4354630,24983.38
4354671,5438.94
4354823,3995.2599999999998
4354887,8163.02
4355018,2818.58
4355060,39.98
4355137,10404.72
4355198,10471.779999999999
4355290,6599.74
4355335,29058.02
4355493,16202.22
4355562,12899.56
4355619,20305.14
4355670,9568.6
4356157,10802.18
4356194,7179.88
4356334,10878.08
4356363,23050.98
4356752,1011.78
4356806,3228.44
4356944,16873.84
4357521,77775.45
4357616,8286.96
4357779,4170.3
4357877,969.5
4357934,18508.44
4358193,1459.06
4358444,2103.2
4358512,2199.04
4358567,5229.84
4359594,12236.46
4359717,1395.3
4359851,10070.08
4359920,5483.84
4360474,3459.42
4360495,15402.38
4360500,3284.5
4360964,5229.12
4360978,5358.55
4361032,8656.78
4361067,7464.7699999999995
4361581,18901.04
4361583,6255.74
4361726,9668.16
4361955,5326.22
4362106,7265.28
4362108,10261.98
4362116,3719.16
4362118,2303.4
4362353,2243.94
4362914,909.78
4362952,4262.18
4363187,441.8
4363377,309.84
4363527,6643.7
4364108,7457.65
4364113,8986.46
4364395,383.88
4364496,1551.3999999999999
4365901,567.72
4365980,2553.04
4366044,2043.22
4366378,9700.24
4366509,12674.23
4366819,719.6999999999999
4366962,8556.96
4367019,1709.48
4367591,1391.32
4367601,1229.72
4368049,9226.98
4368330,3855.7599999999998
4368519,4415.0
4368521,1105.66
4368543,5110.44
4368630,3323.36
4368792,22304.18
4369143,20150.92
4369160,3142.38
4369207,3400.96
4369802,317.8
4369806,2320.36
4369825,23701.26
4370072,23044.55
4370082,24876.15
4370198,9685.869999999999
4370387,2564.5
4370530,2335.3
4370698,12820.08
4371001,3331.02
4371498,3518.38
4371502,5573.599999999999
4371616,6733.6
4371650,14708.92
4371719,2121.84
4371781,1905.04
4371884,17065.13
4372163,8467.14
4372606,3070.04
4373054,3856.14
4373789,2187.2599999999998
4373866,2486.66
4374123,4968.24
4374936,6970.95
4375081,7152.86
4375194,531.86
4375332,3572.46
4375359,8800.039999999999
4375588,27386.239999999998
4375802,5663.9
4376117,5403.04
4376128,6473.5
4376262,8120.66
4376448,159.94
4376609,2003.18
4376714,4142.0199999999995
4376837,8101.58
4376913,17204.74
4377035,2907.06
4377067,44539.64
4377178,8593.8
4377187,25926.54
4377206,13297.76
4377332,541.38
4377388,2646.56
4377602,7962.2
4377619,13940.33
4377716,7412.62
4377781,10870.84
4377803,3648.16
4378340,2775.16
4378379,4421.98
4379122,1763.1
4379510,3826.62
4379515,4995.88
4379771,2610.9
4379933,30094.87
4380047,277.88
4380234,5551.7
4380433,6929.16
4380483,4402.48
4380647,15133.96
4380898,2109.96
4381016,1231.54
4381605,17315.5
4381733,6872.66
4381756,8409.56
4381760,13267.3
4382698,799.62
4383095,6443.75
4383307,12679.5
4383421,4827.14
4383716,1851.1799999999998
4384062,3108.92
4384201,2170.88
4384887,10050.16
4384928,9528.88
4385481,20008.38
4385640,6076.64
4385719,6162.64
4385770,1835.04
4386422,24081.44
4386432,4208.5
4386435,11837.86
4386443,3229.24
4386453,11178.82
4386687,12769.15
4387058,3065.2
4387188,379.92
4387544,2943.66
4388051,0.0
4388143,1634.46
4388323,3270.9
4389035,19789.91
4389078,5477.76
4389361,4141.36
4389585,1419.62
4389727,4363.42
4389732,6783.5
4389949,3756.2999999999997
4390125,7992.0199999999995
4390400,3150.82
4390422,5505.74
4390441,5513.25
4390566,2648.72
4390578,7712.54
4390629,18965.98
4391100,2426.78
4391118,7014.9
4391361,5875.6
4391388,12673.66
4391502,4282.84
4391534,5729.5
4391733,20028.96
4391860,1871.32
4391870,23350.13
4391957,8052.76
4392652,1673.5
4392753,22006.42
4392782,7168.12
4393158,3279.06
4393240,6059.8
4393722,11464.69
4393762,6649.48
4393880,4034.4
4394094,30297.85
4394139,1289.5
4394142,19587.38
4394187,1689.3799999999999
4394421,13634.52
4394741,7761.79
4395010,9528.75
4395244,19643.9
4395553,1431.34
4396113,1029.6399999999999
4396229,1715.1599999999999
4396758,4446.46
4396951,6970.12
4397203,10943.619999999999
4397576,5206.88
4397914,19349.98
4398296,7417.5199999999995
4398299,409.82
4398322,899.6800000000001
4398325,2550.92
4398917,860.68
4399153,6799.88
4399221,5328.69
4399274,8064.94
4399469,23894.239999999998
4399944,1822.42
4400286,1909.42
4400343,4667.94
4400508,11378.42
4400740,6189.32
4400962,4146.15
4401203,1763.28
4401217,20084.88
4401282,23391.6
4401711,30119.26
4401765,1807.1799999999998
4402492,1033.7
4402655,1569.3999999999999
4402754,7109.48
4402938,1529.52
4403075,11621.52
4403111,1637.02
4403635,2781.3
4403739,6189.8
4403988,4962.76
4404035,1241.1399999999999
4404140,3180.62
4404624,2637.2
4404667,3384.5
4404812,2924.86
4405032,879.78
4405047,7932.32
4405048,6072.8
4405182,8248.86
4405226,669.38
4405776,1983.24
4406166,1235.62
4406176,9783.58
4406514,2030.3
4407301,15791.199999999999
4407427,1711.08
4407451,3407.34
4407974,8775.19
4408253,3229.64
4408652,509.82
4408654,7594.68
4408712,9005.46
4408721,4564.92
4409337,11964.99
4409637,6833.48
4409659,15622.43
4409944,2312.4
4410015,8944.52
4410125,20656.91
4410265,31835.93
4410380,7427.98
4410382,3952.0
4410532,4572.2
4410899,12832.76
4410904,189.92000000000002
4410935,3530.36
4411049,2766.84
4411639,4524.0599999999995
4411644,3781.56
4411649,3188.5
4411661,1317.66
4412260,31885.19
4412332,13130.61
4412371,4677.12
4412381,7320.78
4412467,10432.22
4412805,8367.24
4412873,3669.3199999999997
4413042,12698.82
4413223,1107.42
4413348,7158.8
4413395,37136.97
4413559,3272.92
4413943,1709.5
4414044,2371.06
4414051,1249.3799999999999
4414163,10530.24
4414168,887.62
4414308,11183.86
4415055,4811.4
4415594,547.64
4415595,1317.3799999999999
4415659,7645.18
4415830,6625.099999999999
4415922,899.62
4415964,2139.12
4416270,2841.35
4416636,2682.86
4416988,1755.42
4417114,9597.4
4417526,3238.68
4417656,15824.4
4417922,8367.81
4417953,12060.44
4418038,6881.68
4418228,5591.24
4418264,5217.88
4418275,409.82
4418332,681.66
4418473,5836.66
4418867,2380.96
4419149,539.78
4419202,5966.42
4419290,8948.92
4419538,209.9
4419741,2048.6
4419839,31332.44
4420176,12907.69
4420379,4760.04
4420380,2912.7599999999998
4420667,4207.58
4420988,4401.44
4421271,15177.52
4421311,761.7
4421404,1759.38
4421520,3091.98
4421607,10369.73
4421613,7768.94
4421769,1627.42
4421826,635.58
4422111,3354.58
4422310,9510.369999999999
4422538,6931.48
4422792,26257.3
4422951,2700.68
4423111,4688.6
4423113,5042.94
4423181,28052.54
4423627,3404.84
4423876,6737.26
4423932,3585.14
4423949,9895.57
4424103,599.72
4424265,11462.55
4424267,9296.32
4424318,4513.82
4424504,4716.1
4424523,9041.3
4424630,3456.7799999999997
4424690,409.78
4424735,5659.36
4424737,7912.0199999999995
4424775,5650.36
4424779,6838.1
4425191,629.82
4425213,10737.84
4425284,9125.119999999999
4425697,18786.05
4425709,79.96
4425810,3370.2599999999998
4425864,6099.5599999999995
4425926,6730.76
4425931,4054.4
4426041,10417.48
4426350,3221.08
4426694,12804.66
4426741,7255.75
4426744,10227.18
4426884,6121.24
4427140,30333.8
4427384,2455.72
4427656,4178.76
4427696,1212.56
4428725,14712.619999999999
4429172,5692.84
4429544,17143.62
4429650,14370.52
4429651,11360.44
4429655,3640.3
4429657,5640.51
4429659,9401.3
4430158,1955.26
4430297,5109.96
4430306,9137.8
4430375,2001.12
4430458,13863.08
4430543,8839.93
4430796,5218.78
4430993,1152.62
4431158,3961.24
4431162,2228.94
4431387,9061.24
4431521,27116.5
4431744,519.86
4432221,16915.7
4432290,1287.52
4432492,15255.34
4432586,3272.7599999999998
4433374,6636.44
4433534,14327.28
4433785,3740.8799999999997
4433887,2174.84
4434019,2595.02
4434238,9934.7
4434286,5460.0199999999995
4434429,8875.94
4434829,119.96000000000001
4434842,7264.86
4435130,2361.02
4435187,7606.94
4435190,5850.6
4435203,1085.56
4435293,8778.18
4435423,3842.12
4435435,20328.32
4435747,1815.46
4435771,661.76
4435936,2589.42
4436611,13354.06
4436720,883.66
4436908,23655.22
4437601,3604.62
4437612,3234.7999999999997
4438060,5279.18
4438089,3882.04
4438285,7283.94
4438671,39.98
4439303,12058.039999999999
4439778,5900.7
4440206,5216.82
4440352,1409.3999999999999
4441096,981.68
4441198,519.88
4441332,1067.44
4441341,8982.46
4441400,5090.4
4441675,379.88
4441695,1167.6
4441738,2937.08
4441803,11411.42
4442091,5146.56
4442153,8176.9
4442304,1724.8799999999999
4442445,28362.76
4442471,6379.46
4442534,39.98
4442750,7679.08
4442824,219.94
4442907,4348.76
4443030,227.85999999999999
4443563,79.98
4443600,21450.22
4443776,729.76
4443883,2431.8
4443967,5203.44
4444118,4045.84
4444184,4360.12
4444279,693.74
4444370,5160.8
4444424,2360.7
4444453,4490.18
4444570,16914.09
4444586,1193.54
4444706,3990.72
4444761,9557.76
4445287,1580.34
4445680,299.9
4445701,2944.36
4445876,9233.86
4446101,7816.9
4446103,10007.88
4446231,39.98
4446262,9901.44
4446491,21422.85
4446751,5557.6
4447070,9786.0
4447120,1363.5
4447162,41318.89
4447475,2268.72
4447484,20025.22
4447557,4944.34
4447698,17425.12
4448290,16543.06
4448699,299.92
4448932,989.64
4449014,109.92
4449015,2992.04
4449159,5755.86
4449248,3043.22
4449494,7865.679999999999
4449721,9062.2
4449788,549.82
4449815,22846.34
4449915,5780.0
4450172,1823.54
4450230,5409.82
4450298,15431.3
4450510,1835.3799999999999
4450618,8900.69
4450704,5433.0199999999995
4450724,1091.6
4450947,1089.6
4450956,524.24
4451303,299.92
4451456,8299.14
4451851,3672.48
4451886,8097.0
4452099,8400.28
4452143,5564.14
4452201,3890.38
4452258,1267.2
4452476,15946.539999999999
4452507,12226.05
4452520,8780.18
4452748,1929.68
4452986,2966.98
4453189,413.82
4453236,5890.96
4453413,11432.15
4453454,7885.84
4453748,6857.72
4454261,3146.54
4454268,39.98
4454321,12425.26
4454395,2619.12
4454466,19969.579999999998
4454475,17545.26
4454478,5146.36
4454538,5561.84
4454606,6345.82
4454639,3694.7
4454648,2732.68
4454753,5961.7
4455048,6140.599999999999
4455575,2946.74
4455895,5508.18
4455902,929.72
4456213,5964.9
4456348,3556.7599999999998
4456461,15746.6
4456589,13028.88
4456740,7180.2
4456846,1637.36
4457793,12891.34
4458085,17736.04
4458162,6132.76
4458171,3662.54
4458282,1139.24
4458603,511.72
4458634,4403.5
4458917,21789.9
4458955,4618.14
4458982,12260.74
4459235,119.94
4459396,1311.6399999999999
4459404,799.68
4459536,4331.74
4459653,6879.32
4460020,4930.0599999999995
4460422,7845.44
4460443,9303.68
4460554,2103.22
4460926,2095.36
4460935,1697.3799999999999
4461171,2021.16
4461533,12138.699999999999
4461669,5316.0
4461745,1425.3
4462199,4780.84
4462461,4553.54
4462805,10803.34
4463356,6435.5
4463367,6508.16
4463418,15997.33
4463425,13090.2
4463438,4810.14
4463705,4086.16
4463955,4344.22
4463981,10217.02
4463990,2597.2
4464211,6459.66
4464316,6691.74
4464567,1089.6399999999999
4464660,12490.74
4464752,3256.8
4464986,3349.7599999999998
4465009,3821.22
4465010,1373.56
4465108,7459.099999999999
4465139,5291.78
4465195,4229.9
4465222,24787.329999999998
4465237,543.54
4465252,11034.84
4465317,2571.64
4465466,8386.56
4465683,1107.26
4465892,549.46
4466013,3142.88
4466060,2431.9
4466072,9576.44
4466224,13964.59
4466247,2309.08
4466476,39.98
4466907,939.62
4467079,12998.02
4467483,8855.8
4467624,4619.18
4467687,21152.02
4467849,7253.24
4467902,4208.1
4468001,21925.18
4468158,11038.88
4468159,5252.3
4468162,10087.87
4468439,5023.96
4468695,8137.83
4468826,16306.48
4469117,9549.199999999999
4469401,3135.62
4469591,866.14
4469644,851.72
4470150,9428.28
4470220,5797.54
4470637,8964.6
4470857,527.78
4470904,2434.64
4471075,1803.18
4471906,23503.27
4472082,44627.34
4472663,9838.619999999999
4472772,629.76
4472792,8140.639999999999
4472883,23989.65
4473016,2980.76
4473111,2630.06
4473253,2452.88
4473347,323.82
4473470,10506.64
4473615,3998.58
4473735,5565.24
4474433,326.28000000000003
4474574,3992.28
4474685,22392.72
4474721,4114.28
4474842,10628.28
4474923,369.78
4474931,8061.94
4475098,26894.42
4475239,6145.88
4475244,20835.42
4475358,24792.3
4475486,5196.4
4475630,17195.62
4476147,2383.22
4476687,6916.88
4476863,463.76
4476895,8476.4
4477106,7464.28
4477109,1949.0
4477494,6981.29
4477560,18915.3
4477873,9258.9
4477894,11073.02
4477895,16759.86
4478179,2612.3
4478236,15596.64
4478267,4628.96
4478298,23398.04
4478623,6660.67
4478927,11972.76
4479520,7715.44
4479697,4261.16
4479780,28913.3
4479801,6981.76
4479836,450.8
4479846,5148.14
4479985,30506.41
4480272,4925.8
4480332,6041.94
4480409,4794.16
4481404,5479.16
4481408,6575.08
4481488,5407.4
4481490,525.6999999999999
4481502,3127.0
4481652,6800.47
4481724,3322.78
4481969,5720.3
4481975,319.86
4482020,2728.6
4482045,13017.24
4482050,13324.24
4482096,3618.64
4482157,37931.62
4482186,5418.86
4482235,9456.1
4482364,4816.12
4482665,249.89999999999998
4482853,3962.62
4483162,4041.94
4483181,19566.38
4483193,1792.12
4483252,23768.56
4483317,6061.72
4483353,10894.82
4483997,7360.92
4484010,4211.96
4484230,9557.74
4484444,5920.92
4484479,3078.66
4485357,15609.1
4485380,3673.48
4486030,6501.16
4486049,1917.2199999999998
4486125,5919.599999999999
4486195,971.68
4486847,17999.42
4486951,7519.5599999999995
4487083,1489.12
4487207,30012.27
4487214,10647.0
4487303,5508.0
4487410,26994.6
4487732,2326.92
4487875,3042.2
4488061,8813.39
4488327,4976.62
4488392,13181.14
4488703,13517.0
4488943,7681.8
4488950,5797.9
4488992,6575.08
4489227,2844.94
4489504,6961.94
4489581,2129.44
4489640,29529.48
4489664,2480.26
4489698,4831.74
4489875,9875.02
4490238,8366.18
4490361,6519.5199999999995
4490668,519.8
4491035,2646.94
4491102,17189.78
4491546,1029.6599999999999
4491700,4602.34
4491786,3011.48
4491865,11708.14
4491931,13759.4
4492037,2373.67
4492178,809.64
4492355,955.6
4492628,4764.94
4492845,10555.32
4493107,15704.02
4493163,7839.0
4493485,239.89999999999998
4493771,21019.87
4493972,5657.43
4494714,3648.96
4495205,2186.98
4495446,119.96000000000001
4495543,16514.4
4495556,12096.6
4495599,20624.54
4495644,20973.16
4495650,13582.3
4495659,30340.93
4495670,4588.22
4495759,709.76
4495795,9981.86
4495819,359.88
4495968,1819.24
4495978,15041.36
4496011,4423.22
4496039,1071.42
4496048,15980.539999999999
4496427,569.72
4496550,119.94
4496560,14918.92
4496598,13543.91
4496960,1439.44
4497064,6251.1
4497104,17508.9
4497126,17430.06
4497140,2289.22
4497164,3868.8199999999997
4497222,3378.5
4497289,6539.72
4497361,1019.7
4497489,3423.02
4497529,6931.7
4497775,25142.37
4497977,9852.61
4498029,4310.12
4498401,7767.84
4498904,47857.62
4499000,1905.08
4499008,2215.0
4499151,6106.08
4499588,4694.26
4499719,33883.99
4500030,6320.16
4500041,27851.98
4500126,2535.54
4500409,11194.18
4500441,6252.2
4500444,7357.04
4500668,6318.08
4500836,927.52
4501087,2257.16
4501106,18253.38
4502961,149.94
4503189,39145.229999999996
4503528,449.76
4503710,1707.06
4503996,6759.36
4504470,11997.03
4504601,1111.52
4504667,6049.599999999999
4504710,4288.78
4504723,17298.73
4504762,1584.48
4504817,9964.199999999999
4504917,15323.26
4504930,3892.7799999999997
4505100,13486.52
4505139,2648.78
4505140,3801.21
4505327,9727.65
4505390,6321.7
4505597,1039.42
4505622,11872.18
4505760,17386.48
4505787,7339.599999999999
4505966,4431.68
4505979,3453.7999999999997
4506163,13080.039999999999
4506249,14901.1
4506259,35151.64
4506314,5040.78
4506431,13821.21
4506588,9075.44
4506911,3172.48
4507027,2543.16
4507243,11159.84
4507773,9159.06
4507781,4139.78
4507802,3635.2999999999997
4508110,1419.14
4508218,21253.13
4508526,4410.36
4508744,5313.9
4508801,11571.02
4509212,4442.56
4509462,5803.78
4509665,2761.22
4509740,7612.58
4509864,9640.62
4509928,4076.1
4510228,4115.36
4510253,299.86
4510400,41944.33
4510509,16106.8
4510566,20977.52
4510574,14603.98
4510576,16699.88
4510627,20520.71
4510716,2614.06
4510721,20786.34
4510783,13162.8
4510869,8598.3
4510880,12328.72
4510894,9936.55
4510897,3436.9
4510948,9871.7
4511150,5966.58
4511215,16116.4
4511230,7852.48
4511297,27330.91
4511394,3174.7799999999997
4511402,16481.66
4511407,18461.44
4511629,10138.3
4511671,9469.72
4512126,36972.11
4512170,11763.6
4512268,199.92000000000002
4512360,519.86
4512377,2499.98
4512474,5862.78
4512511,5489.66
4512546,11213.36
4512565,1623.26
4512582,1693.16
4512585,4299.36
4512680,1832.06
4512755,6536.7
4513005,15757.07
4513178,5383.24
4513211,7126.58
4513462,4076.58
4513486,15693.74
4513819,21973.149999999998
4513917,6320.38
4513958,5123.22
4514090,4235.3
4514144,79.96
4514617,5925.8
4515085,7666.74
4515188,13961.76
4515192,383.84
4515365,26864.18
4515580,11061.85
4516287,14941.5
4516438,11788.44
4516485,4747.42
4516543,9008.619999999999
4516558,2059.18
4516566,1291.6
4516574,5661.5599999999995
4516576,3798.2999999999997
4516713,1065.68
4516917,12781.71
4516989,3580.58
4517183,5933.42
4517240,2123.0
4517412,3978.3599999999997
4517446,8427.88
4517456,5835.04
4517539,359.9
4517603,8936.6
4517644,4912.2
4517745,6185.66
4517755,589.84
4517806,6487.36
4518103,6035.68
4518221,5797.78
4518272,1029.74
4518330,3022.64
4518338,1373.5
4518375,849.74
4518377,5274.24
4518445,199.95999999999998
4518654,17414.84
4518658,3044.16
4518929,417.84000000000003
4519015,1409.1799999999998
4519117,21795.69
4519459,99.98
4519591,10402.98
4519710,3866.2999999999997
4519769,3971.86
4519893,7008.17
4520135,15937.48
4520168,5847.36
4520173,9755.76
4520205,7978.48
4520321,14257.64
4520499,675.68
4520852,9650.26
4521174,7764.51
4521209,8514.96
4521370,2280.36
4521564,26703.54
4521610,9521.36
4521614,7017.8
4521665,8266.46
4521678,8035.2
4521895,9966.8
4522313,1039.56
4522508,4376.26
4522747,11695.5
4522802,5281.66
4523718,7354.94
4524021,3213.0
4524132,9911.72
4524168,14367.28
4524474,6113.98
4524790,6923.46
4524882,3923.3
4524889,4099.26
4525023,38429.82
4525365,19485.12
4525381,1354.6
4525669,1697.5
4526314,4295.62
4526336,9096.82
4526596,445.64
4526758,1039.74
4526875,4781.96
4526891,6532.9
4527010,7018.4
4527256,2471.8
4527333,6851.92
4527368,17245.54
4527480,15149.96
4527510,3058.88
4527631,2298.9
4527758,15413.36
4527760,39.98
4527860,8546.66
4527881,9307.26
4527997,5089.88
4528048,9573.06
4528083,707.62
4528149,2510.86
4528333,309.84
4528679,1833.8
4528832,1279.4399999999998
4528852,3298.86
4528954,4082.93
4529002,1325.6799999999998
4529419,6651.32
4529501,8717.72
4529539,2434.84
4529919,2504.3
4530631,6518.48
4530892,4257.64
4530929,1367.46
4531022,17811.26
4531045,5537.0599999999995
4531238,7391.24
4531487,8233.06
4531716,7747.48
4532139,10206.91
4532420,2509.0
4532604,1059.66
4532698,34469.85
4532800,9650.98
4532926,4979.97
4532974,625.56
4533256,4715.16
4533297,3916.34
4533663,3438.64
4533666,3572.66
4533843,4000.08
4533846,1707.24
4533888,15330.31
4534124,3290.52
4534261,5246.12
4534402,3080.72
4534593,865.56
4534795,3482.56
4534857,3955.44
4534937,12881.74
4535275,59.98
4535862,199.89999999999998
4535916,11421.9
4536003,9039.98
4536572,464.84
4536664,10602.02
4536919,1119.2
4537003,3406.42
4537034,8966.02
4537238,12140.46
4537288,11199.82
4537290,589.72
4537357,9554.76
4537573,4949.9
4537805,26061.67
4538017,6677.679999999999
4538643,6147.9
4539038,529.8
4539137,3449.8
4539740,17998.31
4539749,10062.88
4539750,39.98
4539763,1687.48
4539810,6867.0
4540003,5254.97
4540028,2778.4
4540297,17322.91
4540748,1919.3799999999999
4540842,2517.2599999999998
4541280,20127.02
4541294,4108.3
4541589,7568.139999999999
4541687,2269.02
4541749,4461.099999999999
4541793,9332.81
4542084,3248.72
4542199,1379.36
4542208,5558.24
4542241,15596.01
4542431,6955.24
4542450,3199.22
4542458,1787.34
4542683,9543.66
4542696,9044.44
4542727,2047.28
4542821,7189.66
4543049,34214.44
4543140,1945.52
4543361,9601.36
4543375,659.8
4543578,5604.5
4543823,7271.599999999999
4544489,17906.93
4544685,4260.99
4544851,9064.27
4545132,5022.51
4545334,14023.98
4545432,961.64
4545775,11418.74
4546044,7299.24
4546118,8863.18
4546731,4942.599999999999
4546802,15654.82
4547005,119.96000000000001
4547043,7141.599999999999
4547159,6380.82
4547176,3638.52
4547187,2661.18
4547396,735.76
4547507,2618.24
4547748,2089.48
4547874,23602.69
4548072,5314.96
4548261,4850.5599999999995
4548353,3309.32
4548370,12432.47
4549069,1039.7
4549331,13421.2
4549398,38415.45
4549568,3830.14
4549680,23755.69
4549897,4468.14
4549917,629.76
4549983,11186.52
4550140,10580.869999999999
4550213,1119.44
4550294,2522.98
4550346,21298.86
4550432,21145.56
4550437,9045.66
4550484,115.92
4550722,6155.08
4550813,26801.72
4550987,9851.56
4551063,23383.04
4551299,2721.12
4551411,16670.46
4551448,1189.52
4551464,8122.26
4551478,8814.38
4551485,2392.96
4551487,14445.86
4551948,2430.7799999999997
4552101,5114.84
4552213,4862.94
4552294,5861.83
4552483,22684.21
4552578,1339.28
4552880,6809.139999999999
4553506,8242.369999999999
4553587,6771.86
4553590,5472.2
4553811,1799.28
4554134,1573.3799999999999
4554184,13517.36
4554405,20719.05
4554424,16011.06
4554426,13165.86
4554474,12551.28
4554554,10489.0
4554688,117.94
4554750,5879.92
4554947,14448.56
4555278,7266.76
4555607,16897.6
4555621,7139.5199999999995
4555787,4063.48
4555864,19042.5
4555919,5982.04
4556066,12465.88
4556232,949.66
4556298,7488.86
4556721,4698.42
4556782,927.56
4556800,1314.62
4556866,383.78
4556991,4368.66
4557014,2744.04
4557019,1936.12
4557022,5839.42
4557493,259.96
4557921,5076.12
4558099,531.78
4558224,6875.58
4558316,1819.2
4558498,5354.8
4558598,7699.2
4558611,3636.48
4558657,3620.22
4559193,6533.34
4559285,2567.2
4559483,3957.6
4559499,3209.62
4559835,9520.98
4559904,1089.36
4559911,7451.68
4559922,2863.0
4560078,4472.24
4560322,15279.48
4560331,8577.86
4560372,6603.97
4560580,4046.7599999999998
4560920,663.74
